iid,id,gender,condtn,wave,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
265,14,0,2,11,4,280,0,0.44,1,25,2,25.00,20.00,30.00,15.00,5.00,5.00,0,3.00,7.00,8.00,3.00,8.00,3.00,4.00,2.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,2,281,1,0.41,1,27,2,20.00,20.00,20.00,15.00,5.00,20.00,1,6.00,8.00,8.00,5.00,3.00,3.00,5.00,3.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,1,282,0,0.21,0,23,1,25.00,15.00,20.00,20.00,10.00,10.00,1,7.00,7.00,7.00,0.00,7.00,0.00,7.00,2.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,21,283,0,-0.14,0,27,4,50.00,10.00,10.00,10.00,10.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,3,284,0,0.24,1,27,2,25.00,20.00,25.00,20.00,10.00,0.00,0,4.00,6.00,,3.00,3.00,,4.00,1.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,16,285,0,0.00,0,24,6,20.00,20.00,25.00,25.00,5.00,5.00,1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,6,286,0,-0.08,1,22,2,10.00,15.00,25.00,15.00,15.00,20.00,1,7.00,6.00,9.00,,,4.00,4.00,3.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,7,287,0,0.14,0,22,4,35.00,40.00,5.00,5.00,7.00,8.00,1,5.00,9.00,7.00,5.00,5.00,6.00,6.00,7.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,8,288,0,0.31,1,27,2,20.00,20.00,15.00,25.00,10.00,10.00,0,3.00,6.00,5.00,3.00,5.00,3.00,3.00,3.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,9,289,0,0.11,0,28,4,20.00,30.00,10.00,20.00,0.00,20.00,0,3.00,4.00,5.00,3.00,3.00,2.00,3.00,1.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,17,290,0,0.52,1,34,2,30.00,10.00,30.00,10.00,5.00,15.00,0,3.00,5.00,6.00,3.00,5.00,4.00,3.00,2.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,10,291,0,0.35,0,27,4,20.00,20.00,15.00,15.00,12.00,18.00,0,4.00,9.00,9.00,6.00,6.00,6.00,5.00,5.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,20,292,0,-0.01,0,28,1,20.00,18.00,20.00,17.00,10.00,15.00,0,5.00,7.00,7.00,3.00,5.00,3.00,4.00,4.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
265,14,0,2,11,15,293,0,0.72,0,28,3,23.00,18.00,21.00,18.00,10.00,10.00,0,4.00,5.00,4.00,3.00,4.00,2.00,3.00,3.00,2,32,1.00,2,3,3,4,5,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15.00,5.00,45.00,10.00,15.00,10.00,7,9,7,10,10
266,15,0,2,11,2,273,0,0.55,1,29,2,30.00,25.00,18.00,18.00,4.00,5.00,1,8.00,8.00,9.00,7.00,7.00,6.00,8.00,6.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,4,274,0,0.03,0,24,3,30.00,10.00,20.00,20.00,10.00,10.00,1,8.00,9.00,8.00,8.00,7.00,9.00,8.00,8.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,17,275,0,0.32,1,21,2,25.00,10.00,25.00,5.00,10.00,25.00,1,6.00,6.00,8.00,6.00,6.00,8.00,7.00,7.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,9,276,0,0.52,1,26,2,24.00,16.00,28.00,14.00,8.00,10.00,1,9.00,9.00,6.00,5.00,4.00,3.00,7.00,2.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,10,277,0,0.60,1,25,2,60.00,20.00,0.00,20.00,0.00,0.00,0,7.00,7.00,7.00,7.00,,,6.00,2.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,3,278,0,0.64,1,32,2,25.00,15.00,20.00,25.00,10.00,5.00,1,8.00,7.00,8.00,8.00,8.00,3.00,7.00,7.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,5,279,0,0.17,1,25,2,27.00,15.00,28.00,10.00,10.00,10.00,1,8.00,7.00,8.00,7.00,7.00,4.00,6.50,6.50,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,16,280,0,0.54,1,25,2,25.00,20.00,30.00,15.00,5.00,5.00,0,8.00,7.00,7.00,8.00,5.00,5.00,7.00,1.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,14,281,0,0.74,1,27,2,20.00,20.00,20.00,15.00,5.00,20.00,1,9.00,10.00,10.00,8.00,7.00,8.00,9.00,6.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,13,282,0,-0.05,0,23,1,25.00,15.00,20.00,20.00,10.00,10.00,1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,3.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,12,283,0,0.18,0,27,4,50.00,10.00,10.00,10.00,10.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,15,284,0,0.61,1,27,2,25.00,20.00,25.00,20.00,10.00,0.00,0,6.00,8.00,,7.00,,,7.00,5.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,7,285,0,0.01,0,24,6,20.00,20.00,25.00,25.00,5.00,5.00,1,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,18,286,0,0.26,1,22,2,10.00,15.00,25.00,15.00,15.00,20.00,1,7.00,,8.00,,,9.00,5.00,4.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,19,287,0,0.01,0,22,4,35.00,40.00,5.00,5.00,7.00,8.00,1,7.00,7.00,7.00,7.00,6.00,,6.00,6.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,20,288,1,0.43,1,27,2,20.00,20.00,15.00,25.00,10.00,10.00,1,7.00,6.00,7.00,6.00,5.00,5.00,6.00,3.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,21,289,1,0.27,0,28,4,20.00,30.00,10.00,20.00,0.00,20.00,1,8.00,9.00,8.00,8.00,3.00,6.00,8.00,7.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,8,290,0,0.37,1,34,2,30.00,10.00,30.00,10.00,5.00,15.00,1,4.00,7.00,7.00,7.00,7.00,8.00,6.00,4.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,1,291,1,0.28,0,27,4,20.00,20.00,15.00,15.00,12.00,18.00,1,7.00,9.00,9.00,8.00,5.00,8.00,7.00,7.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,11,292,1,0.53,0,28,1,20.00,18.00,20.00,17.00,10.00,15.00,1,7.00,10.00,8.00,5.00,7.00,4.00,7.00,8.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
266,15,0,2,11,6,293,0,0.29,0,28,3,23.00,18.00,21.00,18.00,10.00,10.00,0,6.00,7.00,6.00,5.00,4.00,3.00,5.00,5.00,2,28,16.00,2,2,2,2,7,3,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25.00,20.00,20.00,25.00,0.00,10.00,8,8,7,7,4
267,16,0,2,11,13,273,0,-0.08,0,29,2,30.00,25.00,18.00,18.00,4.00,5.00,0,9.00,7.00,5.00,6.00,5.00,7.00,6.00,5.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,15,274,0,0.10,0,24,3,30.00,10.00,20.00,20.00,10.00,10.00,0,3.00,2.00,3.00,2.00,4.00,2.00,4.00,5.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,7,275,0,-0.48,0,21,2,25.00,10.00,25.00,5.00,10.00,25.00,1,5.00,6.00,7.00,5.00,6.00,5.00,5.00,7.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,20,276,0,-0.22,0,26,2,24.00,16.00,28.00,14.00,8.00,10.00,0,5.00,8.00,3.00,5.00,3.00,4.00,6.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,21,277,0,-0.70,0,25,2,60.00,20.00,0.00,20.00,0.00,0.00,0,6.00,8.00,7.00,7.00,8.00,,6.00,1.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,14,278,0,-0.28,0,32,2,25.00,15.00,20.00,25.00,10.00,5.00,0,8.00,7.00,6.00,5.00,5.00,,5.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,16,279,0,-0.29,0,25,2,27.00,15.00,28.00,10.00,10.00,10.00,0,6.00,7.00,8.00,4.00,5.00,4.00,4.00,6.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,6,280,0,-0.45,0,25,2,25.00,20.00,30.00,15.00,5.00,5.00,0,5.00,5.00,5.00,5.00,5.00,5.00,4.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,4,281,0,-0.34,0,27,2,20.00,20.00,20.00,15.00,5.00,20.00,0,5.00,5.00,6.00,7.00,8.00,3.00,3.00,1.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,3,282,0,-0.19,0,23,1,25.00,15.00,20.00,20.00,10.00,10.00,1,8.00,8.00,8.00,8.00,,8.00,8.00,7.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,2,283,0,-0.51,1,27,4,50.00,10.00,10.00,10.00,10.00,10.00,0,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,5,284,0,-0.18,0,27,2,25.00,20.00,25.00,20.00,10.00,0.00,0,7.00,7.00,,6.00,,,7.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,18,285,0,0.24,0,24,6,20.00,20.00,25.00,25.00,5.00,5.00,1,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,8,286,0,-0.59,0,22,2,10.00,15.00,25.00,15.00,15.00,20.00,0,6.00,,7.00,,,,4.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,9,287,0,0.01,1,22,4,35.00,40.00,5.00,5.00,7.00,8.00,1,9.00,9.00,9.00,9.00,6.00,10.00,9.00,8.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,10,288,0,-0.39,0,27,2,20.00,20.00,15.00,25.00,10.00,10.00,0,3.00,6.00,3.00,3.00,3.00,3.00,4.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,11,289,0,-0.37,1,28,4,20.00,30.00,10.00,20.00,0.00,20.00,0,7.00,6.00,5.00,5.00,6.00,3.00,5.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,19,290,0,-0.39,0,34,2,30.00,10.00,30.00,10.00,5.00,15.00,0,4.00,5.00,5.00,5.00,3.00,3.00,3.00,3.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,12,291,0,-0.12,1,27,4,20.00,20.00,15.00,15.00,12.00,18.00,1,6.00,9.00,8.00,7.00,6.00,6.00,7.00,7.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,1,292,0,-0.28,0,28,1,20.00,18.00,20.00,17.00,10.00,15.00,0,5.00,10.00,7.00,4.00,5.00,4.00,3.00,4.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
267,16,0,2,11,17,293,0,0.09,0,28,3,23.00,18.00,21.00,18.00,10.00,10.00,0,7.00,6.00,7.00,7.00,8.00,6.00,6.00,6.00,2,26,10.00,4,2,2,1,3,3,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20.00,30.00,10.00,15.00,10.00,15.00,7,6,5,7,7
268,17,0,2,11,1,273,1,-0.21,0,29,2,30.00,25.00,18.00,18.00,4.00,5.00,1,10.00,9.00,9.00,6.00,9.00,6.00,10.00,10.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,3,274,1,-0.22,1,24,3,30.00,10.00,20.00,20.00,10.00,10.00,1,8.00,9.00,9.00,8.00,10.00,9.00,9.00,8.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,16,275,0,0.27,0,21,2,25.00,10.00,25.00,5.00,10.00,25.00,1,9.00,7.00,8.00,7.00,8.00,6.00,9.00,7.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,8,276,1,0.06,0,26,2,24.00,16.00,28.00,14.00,8.00,10.00,1,8.00,9.00,8.00,8.00,7.00,7.00,8.00,6.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,9,277,1,0.48,0,25,2,60.00,20.00,0.00,20.00,0.00,0.00,1,9.00,8.00,8.00,8.00,8.00,,8.00,4.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,2,278,0,-0.07,0,32,2,25.00,15.00,20.00,25.00,10.00,5.00,1,7.00,5.00,7.00,7.00,7.00,,6.00,7.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,4,279,1,0.63,0,25,2,27.00,15.00,28.00,10.00,10.00,10.00,1,8.00,9.00,9.00,8.00,9.00,6.00,8.00,8.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,15,280,0,0.32,0,25,2,25.00,20.00,30.00,15.00,5.00,5.00,0,6.00,7.00,7.00,7.00,7.00,7.00,7.00,2.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,13,281,0,0.02,0,27,2,20.00,20.00,20.00,15.00,5.00,20.00,1,10.00,8.00,8.00,8.00,10.00,5.00,8.00,4.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,12,282,0,0.57,0,23,1,25.00,15.00,20.00,20.00,10.00,10.00,1,9.00,9.00,9.00,9.00,9.00,9.00,9.00,6.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,11,283,0,0.74,0,27,4,50.00,10.00,10.00,10.00,10.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,14,284,0,0.01,0,27,2,25.00,20.00,25.00,20.00,10.00,0.00,1,7.00,7.00,,6.00,,,7.00,5.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,6,285,0,-0.33,0,24,6,20.00,20.00,25.00,25.00,5.00,5.00,1,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,17,286,0,0.08,0,22,2,10.00,15.00,25.00,15.00,15.00,20.00,1,10.00,,8.00,,,,4.00,4.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,18,287,0,0.01,0,22,4,35.00,40.00,5.00,5.00,7.00,8.00,1,9.00,9.00,9.00,9.00,7.00,9.00,9.00,7.00,,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,19,288,1,0.56,0,27,2,20.00,20.00,15.00,25.00,10.00,10.00,1,5.00,5.00,6.00,5.00,5.00,5.00,6.00,4.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,20,289,1,0.48,0,28,4,20.00,30.00,10.00,20.00,0.00,20.00,1,10.00,9.00,8.00,6.00,5.00,8.00,8.00,3.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,7,290,1,0.23,0,34,2,30.00,10.00,30.00,10.00,5.00,15.00,1,9.00,8.00,8.00,8.00,7.00,7.00,8.00,7.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,21,291,0,0.40,0,27,4,20.00,20.00,15.00,15.00,12.00,18.00,1,9.00,9.00,9.00,9.00,8.00,8.00,8.00,7.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,10,292,1,0.43,0,28,1,20.00,18.00,20.00,17.00,10.00,15.00,1,8.00,10.00,7.00,7.00,7.00,6.00,7.00,5.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
268,17,0,2,11,5,293,1,0.06,1,28,3,23.00,18.00,21.00,18.00,10.00,10.00,1,9.00,8.00,9.00,6.00,6.00,7.00,8.00,7.00,2,24,4.00,3,1,1,5,6,1,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,30.00,20.00,20.00,10.00,15.00,5.00,9,9,8,9,9
269,18,0,2,11,12,273,0,0.43,1,29,2,30.00,25.00,18.00,18.00,4.00,5.00,1,9.00,9.00,8.00,5.00,6.00,7.00,9.00,6.00,2,24,7.00,2,4,5,2,6,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,20.00,10.00,30.00,15.00,15.00,10.00,8,8,6,8,7
269,18,0,2,11,14,274,1,0.53,0,24,3,30.00,10.00,20.00,20.00,10.00,10.00,1,8.00,9.00,8.00,7.00,6.00,7.00,8.00,7.00,2,24,7.00,2,4,5,2,6,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,20.00,10.00,30.00,15.00,15.00,10.00,8,8,6,8,7
